PCA1,PCA2
2.344661962426799,2.075015098219953
4.93305176591927,-0.12654735463603706
3.0973652380259815,1.4834395674929037
2.0371911289152265,2.474908474770671
5.0349463046194245,-0.3785271576792251
2.0524614881318826,2.343332130589004
3.168409645544948,1.2134017389459206
7.0190130150259185,-2.131360960281704
1.5676754180116295,2.478941116390577
2.7900410656398664,1.4261596992635515
4.0161701263935266,0.47774369980387804
3.1784512479377183,1.1813043886972787
5.746725462062824,-1.8719547865746529
3.4281071056084382,0.7220703988413506
5.620092040550342,-1.0768930450853766
2.68110224031422,1.380417266564803
3.035525591926814,1.2101352622524975
0.8159817154381984,3.138411365270847
0.9885377690360678,2.8639658203316416
4.3386591674888715,0.021645023558204697
4.907116131128244,-0.8245028063652784
1.2403045666049146,2.536318273505515
4.611013828863684,-0.3714463405626435
3.722610938592946,0.32502818323358085
2.2953405374223985,1.3989983620211965
3.9969155062627078,-0.11989272550675029
0.17576042659794938,3.5962074742504777
2.3484810422696616,1.0740713470324705
4.221306963642987,-0.23694982263670858
1.1787634170688666,2.566593008794318
1.9818808308715008,1.803703555841862
3.1527360473189887,0.5826945438060326
1.0301517803710005,2.5911988707894813
-0.11273379065516304,3.620367966297275
-1.5108457271197417,4.4687104699012
0.45061730105407166,3.0935288949206123
3.790625486690743,-0.08547065269246724
0.44567620674093866,2.9945163511419657
4.709106436716905,-1.002002272057961
3.628027166318722,0.08513559465659248
1.9101843471686681,1.831928091922903
0.903239216534706,2.5041215390740366
2.277296808531881,1.2492467147351212
1.8231502509970101,1.4214280566296538
0.4523890967944367,2.8053449801837225
4.729278044805434,-0.9327959563375244
1.4046509154433944,2.0404733456638384
1.7511275372582416,1.3421405367824564
1.7661469042730924,1.6845066704453715
4.127230205405738,-0.7362660994878603
0.012041850409872972,3.3364861911699752
3.205627596181643,0.22841397557869447
0.7251309245070958,2.3798686277962515
2.7234948048344116,0.7785237449595794
2.8391993110481306,0.31114214000952156
3.5357436803442535,-0.02420775036245809
2.0119806342379207,1.183496168431366
2.645898247681361,0.7883275699488117
0.3372100738835377,2.6161956298040865
3.5922630160913203,-0.32597790523267683
0.7482526807900118,2.4199001772998696
1.1960739452537505,1.6174590117402785
2.139490431396194,0.9946133851218324
3.4241611134709515,-0.16483015787457003
2.065157800495471,0.9280242911362643
1.1131448926125282,1.4930558199075905
1.3207033959519066,1.7149128529185123
4.563554358606145,-1.359638443244288
2.215046566421828,0.8901034709539277
1.1075904387822435,1.770377534869658
1.8974643902801265,1.2360739136192473
1.8621050326063433,1.2583607475238698
-0.9026780287412216,3.7036405355318824
-2.761913176200067,5.363285037724278
1.326499058672231,1.611840811361911
1.2605490460618294,1.7887719481270066
1.4155356569126512,1.2913851199044564
0.6609775003135643,1.9110218583612544
0.5347414826797984,2.413628548169321
3.007151268592706,-0.4179552005683634
0.5863572511362597,2.0148951222396287
0.4497256722176721,2.1176106708461524
1.2683115020141493,1.1826618210900044
1.9343549745216504,0.8591065162296418
-0.03665306336150331,2.499109498999014
2.689745363953151,-0.13458528259411165
-3.175697115337192,5.698828455006898
1.722033015742582,1.2011860176521514
3.0223079143868437,-0.1448971144653853
-1.725423786160842,4.258261464915895
-0.10122031858867807,2.3624875898829183
0.6179572055234286,2.046877480308176
-0.6499661810889171,3.1009617364021445
1.6158033744758142,1.2057261610569252
3.3959542504258176,-0.46949402489025427
1.0169419344007118,1.6417839398773824
5.540227746570528,-2.9563831608704487
0.10632100760335678,2.5180097843063747
2.66969457143153,0.13872365674081222
0.6843750397470444,1.9276385848836342
1.1727964048980295,1.3852117653983338
2.4274034834926415,-0.07559814408952693
-0.43986807280909435,2.638597173559474
2.0424825563608904,0.43541614419815383
1.1030857899096207,1.4928771622106771
0.5880582493620593,1.861123132142768
1.8052270629267828,0.7820074815362942
2.603849979985966,0.07417912614342949
0.04405596454890392,2.264119020954567
2.919651728423719,-0.5118955044119244
-0.10745912324392679,2.4463385376778954
2.8845336935361456,-0.2381153471949169
1.3623770409993012,1.153617670455819
0.018306802642196297,1.8891161526543017
1.343375075827842,0.9841904827483576
2.680078533708977,-0.13647702921345214
2.1074623861038178,0.3454426543115083
2.2695337730394924,0.2108830053282579
0.39428244820555436,1.9598319002760207
4.679423774776088,-2.0426454146018727
3.9988801183989717,-1.4988965173605027
1.0634533221232703,0.9680764065079275
1.437094006056329,0.5685094841592687
0.9971513310239891,1.3409297264384326
1.3266338724463493,0.7861163381178731
2.258080674981608,0.11400191941933255
2.073357224297154,0.18800908464113902
1.105449946761313,0.9532718113981166
1.922424905846168,-0.005355470731309244
-1.09913217006267,2.742303451784225
-0.13825417669601556,2.4177813165767614
2.8458320863015154,-0.4310865862146931
1.1672061423666045,0.9945627319966424
3.905703560687882,-1.4526501304995796
-0.5466424666900191,2.33005421708936
1.5695735452346742,0.6085769904652597
3.338541826884235,-1.1534498311651398
3.1907836157934093,-0.8974604011959912
1.8847013835762807,0.18401593727851412
-0.49655078810824715,2.1829020440072195
3.805706537309241,-1.5185640684597983
0.336300384508063,1.660006211984424
1.2056171158861835,1.0019367412930555
3.057669984973331,-0.9380879302567168
0.03451339229882925,1.900691318741513
1.0844805651254141,1.09411219944797
1.594081712352585,0.4789339327590783
-8.943548692801711,7.133304881734169
1.2834572929295505,0.44263432030975586
1.0095155435367273,0.8727106455601045
0.16808222477994045,1.7718502602912982
1.5490708261402584,0.5792642909226882
-0.4500276050858576,2.2795651345850128
-0.6900714139506381,2.5992499504625934
-3.7352601250434856,3.7492846435115488
0.3464174045563555,1.6593269311892649
0.906747133172136,1.067964150638679
-0.5023537690800991,2.243400336839008
1.4264951599286257,0.6259572404807956
1.2824461752021177,0.6547606774640891
3.2967167897340235,-1.2722602378050123
2.040055488087388,-0.21751846216856932
1.8991282704237449,0.07004975171068883
3.4115319855415454,-2.011436928787854
2.2004411502222814,-0.25773381379990623
0.015562246196660494,1.3386216398666206
0.28868842462417876,1.4239277160241903
1.591949408432917,-0.050976214732472255
2.2514736487389344,-0.5861148688616508
-3.368495839614646,4.562413332773741
-0.4590196086507875,2.142767663745421
2.8739482165573396,-1.2472886876930303
0.7528703577349123,0.7575986170416089
0.8400331562295295,0.6726105587358375
1.2353926930942423,0.2856140435627507
0.5939935657452823,1.12179254536701
1.2247654554704497,0.46626301818024435
0.7263842206003169,0.8188365094468127
2.53258590018688,-0.5536532555298631
-0.8979732386980355,2.5288607394958422
0.1293128654405244,1.3244091616259017
3.3246951922191603,-1.275494920412159
-2.18008037954197,3.6787405224697696
-0.9070784317743005,2.4160813276955633
1.8901909482322825,-0.0773453647395182
1.0168747118073365,0.6910736235445335
2.1520522190838767,-1.1011042317195738
0.11612087426337817,1.4601092722274491
1.0774575893641527,0.46386360595165826
-0.3298467859065105,1.8846056345611362
1.4820303001600907,0.16022530867792845
0.7125613392914325,0.8543942770986777
-1.2129285747695226,2.5538725629937
0.13505521345099172,1.214852897139241
3.196782092452255,-1.7613976619547866
0.24004900472342627,1.1955216830684423
1.1084045054282066,0.29509710121106425
1.710537162213234,-0.2920511286037385
-0.5472293157591753,1.9910713495425874
3.787212363668671,-2.223393594920894
4.0343950535088,-2.3480328806649555
1.1924529723037027,0.3473602273367781
-0.7897098508599804,1.978446504291351
0.09576898556788967,1.3058561261044546
0.3605033725731188,0.892076047391484
0.5919587843928602,0.5217432371996819
-0.6325248683946006,1.8523868077725614
0.7925849539212636,0.4738576628716419
0.21706936073367064,0.9855909257907978
2.161799135132686,-0.6935861589623518
2.7027930716760875,-1.2528437942779629
2.195034106923837,-0.7594570184561253
0.1030207078424428,0.8398608707339927
1.1600774078178615,0.05854525382288968
0.039667261068579845,1.0254377793097227
-0.38846949930862573,1.616425444709879
4.4480820507122365,-2.953174123964977
-0.1782504693339644,1.3868366565812005
-0.6198118186268432,1.6848783922554458
-0.012317126398916196,1.207600019170014
1.539056695845731,-0.2883730940793007
0.6742045302944943,0.5986592092333899
-1.9073395112252043,2.8687370238468617
1.6971054277085929,-0.9570616034803274
2.7506326378885277,-1.255745827675197
-0.3311457804177371,1.4748571220500573
0.8044438911337884,0.4072765759849916
2.4337645991853547,-1.2625492053318599
1.064984197941793,0.22054498354184687
0.5632805622147965,0.6749942755905923
-0.8696971412222528,1.4894169661859367
2.3610776701881924,-1.0764219739598735
0.13386694876738262,0.9994066219565516
0.3354385298294273,0.9019726250439752
2.76214522154173,-1.5815060311433595
-1.4012586714856818,2.3423081734120026
-0.33183108366691494,1.4715315291937308
2.179275499087668,-1.1803899817096464
-0.8166123739066758,1.8279381368929501
2.911827795068121,-1.6337192598227388
3.3081533279777284,-2.587586676642068
1.008235662447566,0.13026365374780033
1.7796183885102093,-0.532980223260585
1.5108235090112954,-0.4919842787557732
-2.8028440665699708,3.5509866311333655
1.2180706390169285,-0.18210732453448733
-1.0152912733631223,1.5523891586645993
2.9107759462301352,-1.7697516247096947
0.273962633488458,0.5301396334725824
-2.873351747574633,3.33198529345549
-1.3090364952424247,2.0162753433719427
-2.993714538542433,3.426817593469169
-1.2415236783494803,1.9330044661307602
1.8425667285658591,-0.9412552464918402
0.5861135858418425,0.3532379969785968
0.61828631566556,-0.03888241968214156
0.35296244263976234,0.4457141352901802
0.7859144853953115,0.0480210682654477
0.0952245136388261,0.7717052399491507
2.9472878856693057,-1.8791797033090072
-1.5773769643944469,2.1349981107466633
-0.06556375022641414,0.6771365224557357
1.7756451371145272,-0.94918664755171
-0.5128025264848843,0.8814067090913007
-0.26740550153801596,1.1031676596460998
-0.28726625767423275,0.6218298849347266
-0.8677682211857806,1.3529637379917612
2.1765787537516132,-1.2442951305228118
-0.3885380829599395,0.8126191426888119
0.7779068503283899,-0.1327013669076364
0.19162514780073542,0.5019649884516121
2.11598337020218,-1.137272137439421
-1.3610930255520144,2.010304007494789
-0.09909886857232487,0.7603097239862314
-1.166627687451631,1.7943349223178653
0.3318181273242054,0.31094053412334555
-1.8805925467504874,2.183880456150434
-3.9085827132654707,4.036114448461139
0.15123925888757017,0.46357856348267606
0.11503077326369622,0.5075734988748175
-0.24189232021444607,0.9056995972592627
-0.9449515776828145,1.5081137013977897
-0.13881860909053828,0.6342468500981093
4.878132908598953,-3.7295375954549645
-2.857890539430626,3.103529520780253
5.0587147176743095,-4.126384882318353
-1.122732444349034,1.583480707252467
0.8518892153832276,-0.23758576091633365
-3.729549357625469,3.9765277443527043
2.7270128613731695,-2.0354229111936726
0.07525199198839479,0.515753842108209
1.1416569926061717,-0.4924298969295955
0.05098407452855296,0.25555754261779406
-0.3072168163441746,0.7633022033619927
0.2871048685752423,0.14941547557862503
-1.3802602731374374,1.8514065437754468
1.4397520608253904,-0.7589863004335119
2.189160975427134,-1.5991664455882921
1.9366835419101636,-1.1826002826757098
1.7578509837204284,-1.1172906782837753
1.2046595495347667,-0.6794449215201546
-0.12433598718537796,0.48260246956881375
-0.36220481839052204,0.7678373126855135
-0.4175239249752136,0.8365901047115905
2.0381761955753275,-1.5545404105811447
-1.8967900948302923,2.048468039617402
-4.467112503004925,4.135563442602997
-1.7777992574408878,2.018723795701961
-4.67718248549124,4.673285361966395
1.6856748655366374,-1.2464235981240654
4.502722818737713,-4.275998219078461
0.8719955434423112,-0.5550617608279826
0.38195707553970926,-0.07466232047961377
-3.3500362312993075,3.1060446862701596
-2.0936141712430736,2.1972293933232705
0.4160899091249005,-0.14158624827937014
4.844602616558185,-4.388340130816687
2.054576292174063,-1.8380631848454039
-4.029890640556629,3.9919767278488294
-0.8521221588581751,1.1300114406441688
-0.5854772369152906,0.7039679265977471
-1.8219478434273502,0.6710461873167486
0.34197091048727873,-0.021814326578611206
0.9350274200837926,-0.788312633714946
-0.10324551732824234,0.16576098538550468
-0.8652312424842097,0.5610892820334554
-2.1066575767074234,1.9405823400188684
0.921879892304042,-0.6583608380742776
-0.3096809804744506,0.30216444113153035
0.04441681429476049,-0.035044133028825086
0.1353123469459083,0.06853345702623674
-3.4136282099658355,3.073326405116162
-3.789467505990154,3.102081747501008
-0.1174004134200122,0.08691208869883772
0.12274617317097712,-0.553767045656387
2.968820172547183,-3.5057135590923205
2.7735406575776262,-2.5506865471863445
2.238422951986606,-1.9887706164874992
3.544089648279791,-3.191778998595214
-1.4771770836816993,1.3902924043814702
0.11560734544836632,-0.6024423781146071
-1.3623882000356955,0.9830655451829493
-0.06887504305144405,-0.06501530223966344
4.612715491599168,-4.338625120142021
-1.815261225685354,1.2622238712958829
-3.5397386927252015,3.2658647041042164
0.8178763200391478,-0.5870350557451173
1.4009073242832903,-1.4144928318868444
-0.6172348882622796,0.563138930141688
-0.4683068127885697,0.5354063992645614
-0.32618482766577117,0.39357123956828577
3.0433200578452566,-3.01576733266918
-0.3010575937611992,0.344394279710455
0.17244109043753195,-0.1400954379556247
0.043706153034365786,-0.20079139559611925
0.02576473919927595,-0.7453496831606784
-0.6272897503607416,0.10551600678312356
-0.30355109165486593,0.26942468134739755
1.805903965601885,-2.056422979621594
0.11651116033306565,-0.10877078422987622
5.04925453313051,-4.875470216776764
1.0358117217990088,-1.4525278361283425
-1.1535120833667558,0.9738416735850942
-2.4078866520846156,1.2959699839738175
-2.8194303140722092,2.4225103751457366
-2.211234501720235,1.7131877752286804
1.0891463506952566,-1.846841050260483
-0.8505935619512495,0.5832380919304495
-2.752383513943944,2.2593860309312253
0.562366446966045,-0.8745021645990632
-0.2917942846128818,0.04161289475378918
0.6859835226704016,-0.7895370531191325
-1.884202180749392,1.3088593059736424
2.142254514122787,-2.155642578093939
3.2328769011955467,-3.3737478267243897
0.8694701420785929,-1.0228509922692268
-0.5550245550697047,0.1965703330545375
0.025717099419851733,-0.36961888283648
-2.02371153816311,1.6059843218288894
-0.7973615743406862,0.3735684625293473
1.2126592708417725,-1.335680556944623
1.7592954778678769,-2.000750717676055
0.24944580913324446,-0.645977618371721
-0.20775185014055578,-0.3626578841868339
-0.30278705553395796,-0.04233343577668375
-0.3972013425782617,-0.04724836778217362
-1.7105530577791523,1.005031373933118
0.11834788593981668,-0.4965862930754653
1.9793561600576508,-2.656166267636358
-0.7858065703697326,0.29856056561650607
-1.6783854956028423,0.9865909006546376
-0.8163634393931681,0.1877109672699166
-0.7826739005941884,0.16754964495290717
-1.1067009297131196,0.49807525318522305
1.4117918359550814,-1.816676506869576
0.9925144387294252,-1.440255641640341
2.0970020005696135,-2.468992681654396
6.412843608849385,-6.626328009913464
1.4489578126924143,-1.8959601337888097
1.2826754539502008,-1.7803403366311827
-0.3863883215653008,-0.2588772944969615
-1.7557823509575172,0.9923472088120627
1.886034149896252,-2.2811881181020754
-1.106042368923073,-0.04263276750850396
-0.7926040616950959,0.07087108977039643
1.8475788204213446,-2.3790456877349335
-2.8988324212336227,2.0264070524546076
-1.568050240008319,0.8028437422111626
-2.27798672833461,1.462940690979645
-1.0950861799534313,0.418698976394071
2.3248009736321666,-2.7574705174028926
-3.5414499168816302,2.350102725230308
-1.305032202381232,0.42273488535238946
-0.8664362969257213,-0.007255887787765107
0.4843265603686904,-1.0975568921274526
-1.430293061892363,0.6692334488326557
-1.094126414206126,0.2828985507700172
-2.750683998398144,1.9400042465810485
-2.8398018735583803,1.8442958127514566
4.236846410613653,-4.61181721990371
1.0609310446853997,-1.9002747178784376
0.5104584260095275,-1.1198037717681497
2.010852924389308,-2.50555237211893
-2.981731778525028,1.2284752159669032
-1.1605502226174078,0.1906862082189442
2.614720219698094,-3.188864613447114
0.6328908255900142,-1.5305738683401227
-0.5212446770190889,-0.2712547352369542
0.5360842404876341,-1.2170064512623358
0.23544098350681103,-1.7722375878576542
-2.8263806381968273,1.7105029442770894
-2.0218948857623977,0.9759606979243336
-2.326387679897123,1.1071630410495676
0.4098814560128784,-1.3103861434584412
0.5563247056548498,-1.5399720927509502
-3.1701072459022854,2.009740693819308
-0.22226267475703398,-0.7197167571657317
-1.0531046907919377,-0.3508860384977842
-0.4529149301745928,-0.5515221971281492
-2.1405156070812463,0.8873449923955767
-2.0689295143354625,0.901125772660905
-2.111004935300988,1.0483247618772733
1.9233772409576348,-2.706103110385965
0.2131669876725142,-1.038887402556907
-2.228007957849549,1.0067707290599284
0.15301604916664327,-1.3276037764024946
-1.7285261294063978,0.5957561843830751
-1.4883770652740427,0.4176451725198178
0.3978412594423333,-1.3540601705574768
-0.7440816118141368,-0.3160136790255368
-0.5147523110279,-0.5416891894290382
-0.015621171450142985,-0.933101052097364
0.5829715690524196,-1.5954700333705831
-1.0046717258016136,-0.28816460196056237
-0.5790937184250194,-0.5100375682703194
-0.6021904956091926,-0.7576058091479376
0.27872503384776565,-1.3094174748084693
-3.3780278510858244,1.9652451778055924
-2.245556959257368,1.012201799146429
0.2053315701561778,-1.2727246507543528
-0.5890967962904639,-0.5929543744107147
-0.06948517796378394,-1.1294933891775
-3.332105740449466,1.9663754186665436
-1.9112023943231546,0.5567202523682013
-0.6640530419483245,-0.5717972076047783
-2.6243890748970324,1.1650764592326146
2.6219784162296937,-3.5610030625767677
0.03592771473525257,-1.383422003763328
-3.4376643930513593,1.8257698153107689
-1.8836621954855317,0.5021615788869886
-1.40029883740527,-0.025422520325478426
-1.2991435273611582,-0.0356310013487093
-1.5544838535640761,-0.07941825498023658
0.497199978823552,-1.798111702725096
-2.254286739083823,0.8468097650574707
-2.5543896378633195,1.197498040540515
-1.0466079116731957,-0.2855331534904675
-0.6239399715790562,-0.6761196325496058
-1.290553071932967,0.04033451513661851
3.291168045396871,-4.400253046619667
-2.3540712791209533,0.6293702545502091
1.5250422282297176,-2.7181480278328496
-1.5127632265969964,0.03877983858671115
0.951111421980424,-2.2734601646413175
-2.3092018818228675,0.8338782166510459
-2.4073243621496903,0.9705264211666449
-1.126050402842423,-0.14690408761992743
-2.1066742780864534,0.6062147934080162
-2.2954848335646574,0.6894099698368935
0.617586702718189,-1.8732789484214785
-2.775224860139762,0.8874130224877939
-3.3843833624435264,1.5566850689323426
0.6629307367552305,-1.9504180867138896
-2.515336120657683,0.03509887440285749
-2.151541017438861,0.5114007879455538
0.00027822166404879874,-2.031984232219732
1.329520507838302,-2.7383202819818675
-0.050917206040321385,-1.6487838737299028
-1.197003055577754,-0.23962502010897552
-0.29895216662704743,-1.38918329450555
-0.8044513781754181,-0.6500888230922324
-0.49351890122696906,-0.9678943567337336
-3.154016852585794,1.5640900598915306
-0.4200971736559036,-1.2727693793051869
-3.4563428003882732,1.6613335556644577
-1.5588760324451245,-0.12561834117218817
-4.344558021106146,2.3340027516191344
-2.4144362113108353,0.7686607827171165
-4.320896496525468,2.199850192226654
0.2134613270732281,-1.7436566772264797
1.658407432496624,-3.0520599552858605
0.9731192309439718,-2.4041175558491945
-0.9313310598262224,-0.9056836907574443
-2.7235436735788485,0.6763634758339109
-1.5861366894877937,-0.17303279349804354
-2.5754895040692847,-0.10856744703828415
0.9221448854308164,-2.516006657350431
1.3735718908570387,-3.0080632082748404
-1.9237458579794626,0.09729752600423434
-1.170534009733801,-0.562302086785951
-2.3616246194915305,0.5565338145688186
-4.295771026944698,2.0630648435432835
-0.9637445966592671,-0.7784144318580828
-1.817321040949564,0.08257759453005857
1.6053054079226055,-3.3891773554265714
-3.4816204515120486,1.4045024372104675
-2.169807377829931,0.4260917740901394
-0.3700769535794183,-1.275923036556179
1.5196572909968922,-3.243851196735146
-3.8789811964102228,1.5394145459038173
2.4312322694301085,-4.367525374225793
-3.9642280063564947,1.9010401255394187
-0.47410907633513416,-1.3607411514014416
-0.9007823027292011,-0.945791380441771
-0.1211478887032309,-1.7871806430540498
-0.8221012865963119,-0.985962108672386
-1.2136544629210615,-0.7603452938275683
-0.5364656171841031,-1.4165933481378918
-0.0038419037680258584,-1.8968328128841518
-1.1054061354161762,-0.8743844499109084
0.14309350608131755,-2.1019982927034775
0.5205541554041436,-2.9349288847499047
-7.281434655232218,4.7287498221019915
-2.8319834680453813,0.7371467792417234
-2.649239303006189,0.5589180269662852
-0.40295695163916995,-1.5726071000170632
1.5448261372768528,-3.5351916793916516
0.15702924724076267,-2.134081656462194
-1.626365621580614,-0.3312514652618792
-0.822771135853192,-1.320450508482198
-1.0894379783457473,-0.9368983142285712
-0.49326257397953377,-1.7074320404218468
-0.0242277087129112,-1.872928022692876
-4.278909992731481,1.8441818854668286
-2.250123519699354,0.04020968469037073
-0.19624128710384856,-1.8205423397584333
-3.0851179589362334,0.6972823467400245
-1.1499650833151187,-1.073145875891284
-1.0900221157417451,-1.0187450733752337
0.18998867093528718,-2.407223156078673
-2.347444126992699,0.17929830922588305
-1.9745621285882158,-0.20108986185423133
-1.1715299238434278,-1.2879050248288897
2.8511985848084493,-4.801543565163206
-1.9598635893409107,-0.34118331263213386
-0.26704518723139664,-1.7145418837535067
-1.8178494451221106,-0.3573788120960322
-1.4548110342044154,-0.7868668650016761
-2.574047034920015,0.2733024118258355
-1.2231632633875382,-0.8172833486765727
-2.8475983391716064,0.510254359044059
-3.6244439031602993,1.0876511817235985
-1.5696975250142817,-0.732434646834702
1.342153018692722,-3.574083117952451
-1.9970116802895013,-0.41921213218588843
0.1417157379876321,-2.360442846736434
-0.3887497064376434,-1.8286804432769737
0.38364212014570015,-2.7995119334325373
-2.280668020071742,-0.07187580102009308
-1.0203697493977573,-1.2639593224954115
-1.906845011969002,-0.3270512532624387
-0.34764204336619525,-2.711213576853691
-4.616497462370958,1.89420223076144
-2.5884169167967594,0.09972160358309297
-1.4499358322610068,-0.8614977522954239
-1.1778812189391827,-1.0420515222439655
2.8302520291559197,-4.9201366092842695
0.10941361140731595,-2.268165375429455
-4.099806105488777,0.5878620899208054
-3.396024722111789,0.8994318940780955
-0.7370746859818795,-1.6661615754170325
-0.047465523090980705,-2.1494249309125992
-2.948839960972786,0.4865904304950261
2.2579756110614624,-4.282034457472684
-4.027584645893727,1.3751398420251335
1.1060792894042586,-3.710123931554111
-1.4765368221542372,-0.9800893595820815
-1.3263380873426103,-1.2638893785431968
-2.9601236428694464,0.3406047517880182
-2.6871007711844923,-0.1396094303185512
-0.2650234770301718,-2.3580416946176936
-2.53052355509972,-0.027022691136213875
-4.017877618529972,1.2645205554070298
-2.388757972796103,-0.14599791324196862
-3.813746934840482,0.8254704988083454
-0.17971754979091448,-2.4283691439358894
0.5438777576680652,-2.8754574332887843
-4.04637946365574,1.1238562720701661
-4.060550111727506,0.9711838285630371
0.6698611160140732,-3.043482460548806
0.34458084091862146,-2.895487021824992
-1.6217588690859952,-1.2917848592191135
-2.3681934200130086,-0.35679813755515877
-3.6116130088437597,0.5817486889654578
-0.9600870318622969,-1.5891758348655658
-2.2245080814209737,-0.7179549232783966
-1.7447998426476168,-1.154965631113466
-0.8907757062554866,-1.9321124840181811
1.1111820827214758,-3.568528807534982
-1.2974705253298013,-1.4445300531397807
-1.1523494274714938,-1.5844311706963037
-1.0087898978279068,-1.6727309098356264
-2.164774342197635,-0.6138996926985446
-0.48654873331988224,-2.024292226935539
-3.95285982304068,0.8894342921283775
-3.1099722978465265,0.1141476337628338
-4.513337403425369,1.3807471032061482
-1.40323609592834,-1.4195955109265144
-3.0815802415864018,0.2792192348054582
-2.137267120434349,-0.6295459530714752
-0.5218399893538935,-2.2923129599915733
3.6197113423535567,-6.270416417713387
2.1858614562900343,-4.886943967362801
-0.8506819097449606,-1.8228565354897113
-6.165751962282402,2.506432717210458
1.2141685048364972,-3.8564759893194007
-1.4677492626332336,-1.3820129717769443
1.8779366761295642,-4.369671045007073
-0.8649176537784746,-2.0029248488003897
-1.0036281224386137,-1.7446830476186508
-0.47373913430158554,-2.2547327003803566
-4.6689869390920435,1.4366421680442805
-3.8236950581005416,0.7282747266300533
